"pathway","stat","stat_matched_med","stat_matched_mad","z_matched","n_matched","p_matched","p_adj_BH","n_spots"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.0425807712205782,0.0805960199623319,0.0167222193142908,-2.27333752938319,1999,0.9925,1,4218
"HALLMARK_INFLAMMATORY_RESPONSE",0.110656675417921,0.168549755080495,0.020627348675312,-2.80661759171523,1999,0.997,1,4218
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.17359216064324,0.15375290442383,0.0224289118147153,0.884539400899233,1999,0.1965,1,4218
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.195411894806851,0.215358168007992,0.0206564785614303,-0.965618275245847,1999,0.824,1,4218
"HALLMARK_KRAS_SIGNALING_DN",0.213075913709621,0.1929505660134,0.024878214697835,0.808954659353934,1999,0.2065,1,4218
"HALLMARK_KRAS_SIGNALING_UP",0.191057933034211,0.251005654120275,0.0226803575672689,-2.64315590740851,1999,0.9965,1,4218
"HALLMARK_MITOTIC_SPINDLE",0.333875001339252,0.341741076960249,0.0215437214946423,-0.365121486691761,1999,0.6415,1,4218
"HALLMARK_MTORC1_SIGNALING",0.392026221475709,0.419374996037298,0.0216067779057418,-1.26574978837179,1999,0.8855,1,4218
"HALLMARK_MYC_TARGETS_V1",0.48515650257026,0.501443158072756,0.0192760818178801,-0.844915250742916,1999,0.791,1,4218
"HALLMARK_MYC_TARGETS_V2",0.122932564006779,0.125648818356018,0.0211151358500996,-0.128640155030153,1999,0.5545,1,4218
"HALLMARK_MYOGENESIS",0.218125281455046,0.346571371782894,0.0228101788125035,-5.63108651552701,1999,1,1,4218
"HALLMARK_NOTCH_SIGNALING",0.0418404294303618,0.0779119092556767,0.0197181669131506,-1.82935259571506,1999,0.979,1,4218
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.604277281940801,0.537241185858293,0.0180449054309804,3.71495967872558,1999,0.001,0.05,4218
"HALLMARK_P53_PATHWAY",0.296688892591228,0.317682877618487,0.0225192442341694,-0.932268632506066,1999,0.8285,1,4218
"HALLMARK_PANCREAS_BETA_CELLS",0.159687573063548,0.121555311035803,0.0302903742859495,1.25889042069161,1999,0.12,1,4218
"HALLMARK_PEROXISOME",0.185447075707402,0.254933111449395,0.0273571936670563,-2.53995481362801,1999,0.996,1,4218
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.320800516677195,0.297944593485472,0.0298682998901606,0.765223440094489,1999,0.2275,1,4218
"HALLMARK_PROTEIN_SECRETION",0.349628089666592,0.313285763507906,0.0273480697231344,1.32888085070015,1999,0.1035,1,4218
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.236199909718238,0.248150790087636,0.0361782909595427,-0.330332916575919,1999,0.634,1,4218
"HALLMARK_SPERMATOGENESIS",0.196982265581094,0.166737060390068,0.0239910688348439,1.26068602442169,1999,0.1095,1,4218
"HALLMARK_TGF_BETA_SIGNALING",0.0991875546557175,0.160185052084482,0.0261998664898256,-2.328160620683,1999,0.993,1,4218
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.198026586690709,0.233935994541313,0.0195320412784855,-1.83848719847618,1999,0.961,1,4218
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.308935887862896,0.303735175444226,0.0257574954552698,0.201910641028809,1999,0.416,1,4218
"HALLMARK_UV_RESPONSE_DN",0.262093382417258,0.291834358691266,0.0219805223705971,-1.35306048566853,1999,0.896,1,4218
"HALLMARK_UV_RESPONSE_UP",0.342597130995269,0.351147127150753,0.0243685712499419,-0.350861610546989,1999,0.6205,1,4218
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.0715835730402046,0.0824969087431102,0.019287567560774,-0.565822292962467,1999,0.7175,1,4218
"HALLMARK_XENOBIOTIC_METABOLISM",0.207649651018651,0.31624458754862,0.0241759834619526,-4.4918518703023,1999,1,1,4218
