"pathway","stat","stat_matched_med","stat_matched_mad","z_matched","n_matched","p_matched","p_adj_BH","n_spots"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.136545665477239,0.0286322767382236,0.0138650616387676,7.78311640802824,1999,5e-04,0.00192307692307692,4218
"HALLMARK_FATTY_ACID_METABOLISM",0.0641598103055162,0.0298439940990286,0.0140233425746027,2.4470496975975,1999,0.0205,0.0353448275862069,4218
"HALLMARK_G2M_CHECKPOINT",0.0824636742366393,0.0265149552231462,0.0133812215279542,4.18113689371427,1999,0.0015,0.00441176470588235,4218
"HALLMARK_GLYCOLYSIS",0.0541886126610566,0.0296800017538728,0.0143693260877819,1.70562006578884,1999,0.0615,0.0931818181818182,4218
"HALLMARK_HEDGEHOG_SIGNALING",0.0106966378662001,0.0113741580211861,0.0115253381490636,-0.0587852734751224,1999,0.5225,0.59375,4218
"HALLMARK_HEME_METABOLISM",0.0260320171692607,0.0340544907416487,0.0155038113744623,-0.517451701302464,1999,0.698,0.712244897959184,4218
"HALLMARK_HYPOXIA",0.0389237800332342,0.0299696856931774,0.0148197311418673,0.604200862643222,1999,0.2855,0.366025641025641,4218
"HALLMARK_IL2_STAT5_SIGNALING",0.0912399945419461,0.0252979465215769,0.0130361055604303,5.05841623594467,1999,5e-04,0.00192307692307692,4218
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.0298623377070708,0.00980759613801311,0.00992684977332164,2.02025234863076,1999,0.035,0.0564516129032258,4218
"HALLMARK_INFLAMMATORY_RESPONSE",0.0433563867243797,0.018603896772719,0.0118371980160488,2.09107678338247,1999,0.032,0.0533333333333333,4218
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.168491696134298,0.0136430094663575,0.0109934500320666,14.0855405915581,1999,5e-04,0.00192307692307692,4218
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.16994584464202,0.0234255215962933,0.0128023908231501,11.4447625501934,1999,5e-04,0.00192307692307692,4218
"HALLMARK_KRAS_SIGNALING_DN",0.0142135432259697,0.0178594742192159,0.0114854151748868,-0.317440069664885,1999,0.633,0.679255319148936,4218
"HALLMARK_KRAS_SIGNALING_UP",0.0250350851041216,0.0244047533324754,0.0129303582839095,0.0487482061831636,1999,0.49,0.583333333333333,4218
"HALLMARK_MITOTIC_SPINDLE",0.0848416356787764,0.0326080208282077,0.0142330449533166,3.6698833610019,1999,0.003,0.00789473684210526,4218
"HALLMARK_MTORC1_SIGNALING",0.107868091895366,0.0388810947141526,0.0168906269737233,4.08433608110203,1999,5e-04,0.00192307692307692,4218
"HALLMARK_MYC_TARGETS_V1",0.14394487158254,0.0536022598734676,0.022754635179826,3.97029488695863,1999,5e-04,0.00192307692307692,4218
"HALLMARK_MYC_TARGETS_V2",0.0179257655678374,0.0129620280407126,0.0109945803571199,0.451471303669204,1999,0.3305,0.403048780487805,4218
"HALLMARK_MYOGENESIS",0.065167162315688,0.0291567542115209,0.0149748968089693,2.40471828043573,1999,0.019,0.0351851851851852,4218
"HALLMARK_NOTCH_SIGNALING",0.00655173218230348,0.00885618436414517,0.0108335527948736,-0.212714353774335,1999,0.5935,0.659444444444444,4218
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.139739461222044,0.0653295465670511,0.0253178480919189,2.93902998330824,1999,0.007,0.0175,4218
"HALLMARK_P53_PATHWAY",0.103811491273322,0.0305760891182312,0.0139450558192126,5.25171093644468,1999,5e-04,0.00192307692307692,4218
"HALLMARK_PANCREAS_BETA_CELLS",0.000901515939243602,0.0112044450824982,0.0117142294541259,-0.879522565577354,1999,0.823,0.823,4218
"HALLMARK_PEROXISOME",0.0274674739239193,0.0204965172656594,0.0126568173382141,0.550766948118371,1999,0.2955,0.369375,4218
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.0311344307454107,0.0218391317692691,0.0150739566697627,0.616646258164412,1999,0.2775,0.365131578947368,4218
"HALLMARK_PROTEIN_SECRETION",0.0578745012759858,0.0247776680994257,0.0142434912594399,2.32364611833669,1999,0.0205,0.0353448275862069,4218
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.0590649065894617,0.0177644985671674,0.0136004610268731,3.03669176660181,1999,0.0135,0.0293478260869565,4218
"HALLMARK_SPERMATOGENESIS",0.00957958995681682,0.0148756464162781,0.0111295041983218,-0.475857357622443,1999,0.688,0.712244897959184,4218
"HALLMARK_TGF_BETA_SIGNALING",0.0358363509630742,0.0132371737423905,0.0112651721305516,2.0061102448132,1999,0.0365,0.05703125,4218
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.0681994413195828,0.026429666362809,0.0125515279009516,3.3278637697652,1999,0.0025,0.00694444444444444,4218
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.058982026265626,0.0243742359757318,0.013662346477131,2.53307807321554,1999,0.018,0.0346153846153846,4218
"HALLMARK_UV_RESPONSE_DN",0.0639437192888419,0.0273511066782699,0.0132796178460679,2.75554711248013,1999,0.009,0.0204545454545455,4218
"HALLMARK_UV_RESPONSE_UP",0.0293720355692862,0.0296203667722275,0.015308908903424,-0.0162213521883144,1999,0.5085,0.591279069767442,4218
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.0268328932024809,0.00962876505260819,0.0106507401064067,1.61529884101894,1999,0.0665,0.0964285714285714,4218
"HALLMARK_XENOBIOTIC_METABOLISM",0.0625918972837614,0.0277250656482078,0.0141576151968236,2.46276164105494,1999,0.015,0.03,4218
