"pathway","stat","stat_matched_med","stat_matched_mad","z_matched","n_matched","p_matched","p_adj_BH","n_spots"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.352950046890198,0.113024334330757,0.0383781262809418,6.25162653338251,1999,5e-04,0.00416666666666667,3636
"HALLMARK_P53_PATHWAY",0.153592783639868,0.0354001279707514,0.0183503484566049,6.44089434860704,1999,0.0015,0.0075,3636
"HALLMARK_PANCREAS_BETA_CELLS",0.0610286209141085,0.0188276840845536,0.0169872203061623,2.4842755947685,1999,0.0635,0.10948275862069,3636
"HALLMARK_PEROXISOME",0.0315656929664002,0.0256835216179649,0.0166675561155857,0.352911447103809,1999,0.3785,0.440116279069767,3636
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.097765442414111,0.0314101707595813,0.0193430181447024,3.43045077857733,1999,0.0225,0.045,3636
"HALLMARK_PROTEIN_SECRETION",0.0563902782026106,0.0356367643002392,0.0187450144590967,1.10714846060308,1999,0.181,0.261428571428571,3636
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.0494006204322921,0.0318338056185616,0.0230272400715223,0.762871050076706,1999,0.2665,0.325,3636
"HALLMARK_SPERMATOGENESIS",0.0134014075999069,0.0203899104336463,0.0149708212050311,-0.466808249061908,1999,0.6815,0.695408163265306,3636
"HALLMARK_TGF_BETA_SIGNALING",0.0562498335794643,0.0194079715387123,0.0151007385195478,2.43973908912205,1999,0.0675,0.1125,3636
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.0996949565805915,0.0349148289970995,0.0201206461195837,3.21958485818409,1999,0.0255,0.0472222222222222,3636
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.0451354726338876,0.0309474569060133,0.0162355497049482,0.873885762152553,1999,0.226,0.305405405405405,3636
"HALLMARK_UV_RESPONSE_DN",0.0546795879834217,0.0336644297011637,0.0175874255787062,1.19489678510434,1999,0.183,0.261428571428571,3636
"HALLMARK_UV_RESPONSE_UP",0.0360760049080721,0.0373763571823635,0.0189652597436917,-0.0685649599248968,1999,0.5255,0.567708333333333,3636
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.0427898004549477,0.0152876909602271,0.0145103110269423,1.89534941350709,1999,0.084,0.13359375,3636
"HALLMARK_XENOBIOTIC_METABOLISM",0.124301703753923,0.0315431482619361,0.0170836447062286,5.42967013696835,1999,0.0055,0.0152777777777778,3636
